County_Name,Civilian employed population 16 years and over,"Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate and rental and leasing","Professional, scientific, and management, and administrative and waste management services","Educational services, and health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,PERCENT ALLOCATED,Industry
        Estimate,22.00%,36.40%,3.70%,6.60%,8.60%,7.80%,0.90%,-,13.60%,32.80%,72.60%,21.90%,5.00%,39.10%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,10.40%,45.70%,0.00%,1.70%,0.00%,0.60%,0.00%,-,0.00%,36.80%,21.90%,25.80%,2.00%,26.50%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,15.70%,0.00%,0.50%,7.60%,4.30%,38.40%,44.00%,-,86.40%,19.00%,1.60%,20.00%,6.00%,34.40%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,16.20%,17.90%,89.70%,4.30%,0.00%,10.40%,0.60%,-,0.00%,0.60%,1.20%,32.30%,15.10%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,35.70%,0.00%,6.10%,79.70%,87.10%,42.90%,54.50%,-,0.00%,10.90%,2.80%,0.00%,71.90%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Bolivar County, Mississippi","10,948",694,548,"1,059",238,"1,443",419,96,307,903,"3,470",757,391,623,,12.70%
    Total,,,,,,,,,,,,,,,,
        Estimate,35.60%,39.20%,9.90%,23.20%,12.20%,4.60%,8.60%,68.80%,20.20%,54.50%,66.30%,4.80%,24.30%,23.80%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,20.30%,0.90%,0.00%,1.00%,1.70%,6.10%,1.70%,0.00%,2.00%,32.90%,23.80%,72.50%,29.90%,50.40%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,20.90%,11.70%,2.00%,11.90%,37.40%,66.30%,35.60%,26.00%,59.30%,10.20%,7.50%,18.00%,7.40%,24.40%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,10.70%,42.50%,86.10%,11.00%,3.80%,6.30%,9.80%,5.20%,18.60%,0.00%,0.50%,0.00%,15.90%,0.50%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,12.40%,5.80%,2.00%,52.80%,45.00%,16.60%,44.40%,0.00%,0.00%,2.40%,2.00%,4.80%,22.50%,1.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Calhoun County, Mississippi","5,775",335,222,"1,981",153,526,242,12,145,207,"1,099",316,374,163,,6.30%
    Total,,,,,,,,,,,,,,,,
        Estimate,19.10%,23.30%,0.00%,4.30%,0.00%,7.80%,0.00%,100.00%,33.10%,35.70%,47.00%,33.50%,21.40%,37.40%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,16.70%,0.00%,0.00%,1.60%,0.00%,17.90%,0.00%,0.00%,3.40%,50.20%,28.20%,60.10%,50.30%,26.40%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,16.40%,0.00%,0.00%,6.30%,68.60%,49.20%,31.80%,0.00%,63.40%,7.20%,15.80%,6.30%,8.80%,27.60%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,12.60%,49.00%,98.20%,7.40%,13.70%,6.80%,19.40%,0.00%,0.00%,1.40%,2.00%,0.00%,15.50%,6.10%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,35.30%,27.80%,1.80%,80.40%,17.60%,18.30%,48.80%,0.00%,0.00%,5.30%,6.90%,0.00%,4.00%,2.50%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Carroll County, Mississippi","3,709",69,301,508,302,238,106,183,79,242,"1,050",173,267,191,,12.90%
    Total,,,,,,,,,,,,,,,,
        Estimate,36.90%,39.10%,7.60%,15.00%,25.20%,32.80%,3.80%,32.20%,60.80%,62.40%,69.00%,12.10%,27.70%,4.20%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,12.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,37.60%,13.20%,65.30%,31.10%,25.10%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,20.20%,0.00%,16.60%,5.70%,58.60%,52.10%,0.00%,0.00%,39.20%,0.00%,14.70%,22.50%,25.50%,39.80%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,18.50%,60.90%,68.80%,34.30%,0.30%,15.10%,0.00%,67.80%,0.00%,0.00%,2.00%,0.00%,15.00%,21.50%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,11.60%,0.00%,7.00%,45.10%,15.90%,0.00%,96.20%,0.00%,0.00%,0.00%,1.00%,0.00%,0.70%,9.40%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Chickasaw County, Mississippi","6,589",221,251,"2,114",48,893,492,44,219,177,"1,132",365,312,321,,16.10%
    Total,,,,,,,,,,,,,,,,
        Estimate,19.30%,49.80%,13.50%,6.80%,0.00%,3.40%,3.30%,0.00%,45.20%,14.10%,64.10%,7.90%,1.90%,15.90%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,11.20%,1.80%,0.00%,0.10%,0.00%,3.60%,0.00%,0.00%,0.00%,33.90%,19.70%,63.80%,27.20%,31.50%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,27.10%,0.00%,7.20%,12.00%,39.60%,67.50%,36.80%,20.50%,50.20%,45.20%,12.10%,28.20%,37.20%,49.50%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,5.90%,24.90%,68.10%,0.90%,0.00%,8.10%,0.00%,79.50%,4.60%,0.00%,0.50%,0.00%,4.80%,3.10%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,36.40%,23.50%,11.20%,80.30%,60.40%,17.50%,60.00%,0.00%,0.00%,6.80%,3.50%,0.00%,28.80%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Choctaw County, Mississippi","3,105",278,254,377,67,306,134,6,62,125,"1,096",37,171,192,,10.70%
    Total,,,,,,,,,,,,,,,,
        Estimate,32.20%,20.90%,5.10%,12.20%,0.00%,15.00%,3.00%,66.70%,17.70%,70.40%,52.90%,32.40%,50.30%,27.10%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,19.40%,1.80%,0.00%,10.90%,0.00%,8.80%,0.00%,0.00%,0.00%,20.00%,32.30%,43.20%,24.00%,48.40%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,16.00%,7.60%,0.00%,5.00%,67.20%,50.00%,3.70%,0.00%,82.30%,0.80%,13.30%,24.30%,6.40%,19.30%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,15.50%,56.80%,76.00%,13.80%,32.80%,0.00%,8.20%,33.30%,0.00%,8.80%,1.00%,0.00%,7.00%,5.20%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,16.80%,12.90%,18.90%,58.10%,0.00%,26.10%,85.10%,0.00%,0.00%,0.00%,0.50%,0.00%,12.30%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Claiborne County, Mississippi","2,702",78,146,356,7,314,185,11,37,124,902,267,61,214,,21.50%
    Total,,,,,,,,,,,,,,,,
        Estimate,31.00%,17.90%,0.00%,0.00%,0.00%,17.50%,11.90%,100.00%,91.90%,16.90%,60.80%,3.00%,29.50%,49.50%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,18.70%,0.00%,23.30%,5.10%,0.00%,0.60%,5.90%,0.00%,8.10%,37.10%,23.50%,50.20%,9.80%,18.70%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,21.40%,0.00%,9.60%,11.50%,0.00%,78.00%,11.40%,0.00%,0.00%,0.00%,13.10%,45.30%,0.00%,8.40%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,7.70%,61.50%,39.00%,4.50%,0.00%,0.00%,14.60%,0.00%,0.00%,46.00%,0.00%,1.50%,0.00%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,21.20%,20.50%,28.10%,78.90%,100.00%,3.80%,56.20%,0.00%,0.00%,0.00%,2.70%,0.00%,60.70%,23.40%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Clarke County, Mississippi","6,223",534,310,892,156,721,422,18,337,305,"1,682",272,313,261,,11.20%
    Total,,,,,,,,,,,,,,,,
        Estimate,26.50%,16.10%,24.50%,7.80%,0.00%,3.60%,13.70%,100.00%,24.90%,25.60%,61.50%,9.90%,8.60%,23.80%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,17.00%,6.60%,0.00%,8.00%,0.00%,4.60%,4.50%,0.00%,0.00%,24.90%,28.80%,42.30%,55.90%,18.80%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,19.00%,1.50%,4.50%,7.60%,82.10%,47.00%,16.10%,0.00%,75.10%,2.60%,6.70%,42.60%,4.20%,21.50%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,14.10%,58.10%,64.80%,5.40%,7.10%,2.20%,7.60%,0.00%,0.00%,22.00%,0.60%,0.00%,29.70%,35.20%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,23.40%,17.80%,6.10%,71.20%,10.90%,42.60%,58.10%,0.00%,0.00%,24.90%,2.50%,5.10%,1.60%,0.80%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Clay County, Mississippi","7,296",141,356,"1,996",79,"1,056",331,118,371,351,"1,393",559,286,259,,5.40%
    Total,,,,,,,,,,,,,,,,
        Estimate,27.40%,25.50%,12.60%,18.80%,24.10%,7.60%,16.00%,0.00%,17.30%,22.80%,68.70%,11.60%,28.00%,54.80%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,17.40%,0.00%,0.00%,4.00%,0.00%,6.50%,0.00%,0.00%,10.20%,52.40%,25.60%,75.50%,21.30%,22.80%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,19.40%,0.00%,0.00%,9.20%,46.80%,55.00%,13.30%,25.40%,62.30%,15.40%,5.70%,10.60%,33.20%,9.70%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,10.80%,53.90%,73.60%,9.60%,0.00%,6.90%,11.20%,46.60%,4.60%,3.10%,0.00%,2.30%,12.90%,5.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,25.10%,20.60%,13.80%,58.50%,29.10%,24.00%,59.50%,28.00%,5.70%,6.30%,0.00%,0.00%,4.50%,7.70%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Coahoma County, Mississippi","7,740",405,312,759,103,864,286,34,242,235,"2,380","1,272",309,539,,12.30%
    Total,,,,,,,,,,,,,,,,
        Estimate,32.50%,37.50%,28.50%,21.50%,0.00%,0.50%,9.80%,0.00%,44.60%,29.80%,65.90%,9.60%,27.20%,23.60%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,26.30%,0.00%,8.30%,3.60%,0.00%,7.80%,0.00%,0.00%,5.80%,35.30%,27.10%,61.80%,34.30%,51.80%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,17.80%,5.40%,0.60%,16.30%,54.40%,56.30%,8.00%,58.80%,31.00%,30.60%,3.70%,19.70%,15.90%,20.00%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,9.70%,48.60%,61.50%,2.40%,12.60%,9.80%,14.70%,41.20%,18.60%,1.70%,0.60%,5.70%,8.40%,4.60%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,13.80%,8.40%,1.00%,56.30%,33.00%,25.70%,67.50%,0.00%,0.00%,2.60%,2.70%,3.30%,14.20%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Copiah County, Mississippi","10,861",372,776,"1,483",212,"1,480",835,139,286,573,"2,919",593,621,572,,15.20%
    Total,,,,,,,,,,,,,,,,
        Estimate,27.90%,15.10%,19.20%,14.00%,1.90%,9.10%,17.20%,52.50%,30.10%,26.70%,58.70%,4.70%,14.20%,34.10%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,19.00%,2.40%,0.00%,4.40%,0.00%,1.30%,0.00%,0.00%,7.00%,33.00%,29.80%,82.80%,41.50%,25.00%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,22.20%,4.30%,11.30%,7.10%,15.10%,71.40%,9.30%,0.00%,62.60%,25.30%,8.00%,12.50%,28.50%,39.00%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,8.60%,18.50%,66.10%,7.40%,8.50%,2.20%,7.30%,6.50%,0.30%,0.00%,1.20%,0.00%,14.30%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,22.30%,59.70%,3.40%,67.00%,74.50%,16.00%,66.10%,41.00%,0.00%,15.00%,2.30%,0.00%,1.40%,1.90%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Covington County, Mississippi","7,410",396,439,"1,434",88,"1,107",549,57,251,131,"1,800",494,467,197,,7.20%
    Total,,,,,,,,,,,,,,,,
        Estimate,25.80%,29.30%,13.40%,6.10%,0.00%,0.00%,21.10%,71.90%,29.10%,58.00%,62.40%,10.30%,10.10%,62.40%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,16.50%,1.50%,5.00%,5.60%,0.00%,10.20%,1.80%,0.00%,12.40%,9.90%,25.10%,64.60%,35.10%,5.10%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,22.10%,4.50%,0.00%,11.60%,0.00%,78.00%,6.00%,0.00%,58.60%,16.00%,10.70%,25.10%,6.00%,22.80%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,13.10%,46.50%,81.50%,5.20%,0.00%,2.70%,19.30%,28.10%,0.00%,0.00%,0.00%,0.00%,39.20%,9.60%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,22.50%,18.20%,0.00%,71.50%,100.00%,9.10%,51.70%,0.00%,0.00%,16.00%,1.80%,0.00%,9.60%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"DeSoto County, Mississippi","90,778","1,112","5,151","9,883","4,157","9,849","12,498",744,"3,798","8,232","19,274","8,339","4,200","3,541",,12.00%
    Total,,,,,,,,,,,,,,,,
        Estimate,34.10%,35.10%,16.70%,29.20%,17.90%,10.10%,19.00%,60.30%,42.70%,38.20%,72.50%,17.50%,22.90%,30.20%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,15.70%,0.90%,1.00%,0.90%,1.70%,5.50%,1.40%,0.00%,2.30%,29.00%,14.60%,60.80%,34.90%,41.70%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,22.10%,16.50%,5.80%,11.80%,42.40%,59.30%,19.50%,16.40%,47.60%,20.30%,10.90%,17.40%,13.20%,19.40%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,9.60%,35.80%,72.00%,8.80%,6.00%,4.80%,8.90%,21.90%,6.30%,4.70%,0.50%,1.90%,19.80%,1.90%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,18.50%,11.80%,4.50%,49.20%,32.10%,20.30%,51.20%,1.30%,1.10%,7.80%,1.50%,2.30%,9.20%,6.80%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Forrest County, Mississippi","33,507",424,"1,903","2,652",991,"4,304","1,442",301,"1,444","2,563","9,359","4,632","1,866","1,626",,11.20%
    Total,,,,,,,,,,,,,,,,
        Estimate,34.30%,13.40%,21.50%,17.20%,19.60%,7.60%,12.10%,29.60%,25.40%,43.80%,70.60%,18.70%,22.50%,23.50%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,18.60%,0.00%,0.00%,7.00%,0.50%,1.10%,2.40%,0.00%,9.10%,16.90%,16.50%,62.20%,33.40%,22.00%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,23.90%,0.00%,7.10%,7.20%,44.00%,61.90%,15.10%,51.20%,46.10%,29.70%,11.00%,16.70%,11.60%,46.90%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,8.40%,76.40%,61.80%,6.20%,15.90%,3.80%,3.60%,16.90%,14.10%,1.10%,0.90%,0.90%,16.60%,3.80%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,14.80%,10.10%,9.50%,62.40%,20.00%,25.70%,66.80%,2.30%,5.30%,8.50%,1.00%,1.50%,15.90%,3.80%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Franklin County, Mississippi","2,668",308,193,378,12,325,182,24,113,92,598,126,258,59,,7.80%
    Total,,,,,,,,,,,,,,,,
        Estimate,32.90%,17.90%,19.70%,31.50%,0.00%,4.90%,18.10%,12.50%,14.20%,15.20%,68.60%,0.80%,60.50%,27.10%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,17.70%,0.00%,0.00%,0.00%,0.00%,15.70%,0.00%,0.00%,0.00%,82.60%,26.40%,92.10%,25.60%,6.80%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,14.50%,0.00%,11.90%,0.00%,100.00%,42.20%,11.50%,58.30%,85.80%,1.10%,4.30%,7.10%,11.60%,30.50%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,18.60%,69.50%,58.50%,22.20%,0.00%,14.50%,0.00%,29.20%,0.00%,0.00%,0.70%,0.00%,2.30%,35.60%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,16.30%,12.70%,9.80%,46.30%,0.00%,22.80%,70.30%,0.00%,0.00%,1.10%,0.00%,0.00%,0.00%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"George County, Mississippi","8,139",270,"1,258","1,041",439,836,382,131,198,443,"1,828",606,350,357,,9.30%
    Total,,,,,,,,,,,,,,,,
        Estimate,29.10%,11.50%,15.80%,21.30%,8.40%,2.90%,7.10%,0.00%,21.70%,37.00%,67.90%,19.80%,40.60%,32.80%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,14.90%,0.00%,0.00%,0.00%,0.00%,1.80%,0.00%,0.00%,24.70%,32.50%,23.20%,59.20%,18.30%,44.30%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,18.70%,21.50%,6.50%,6.40%,28.00%,75.00%,13.40%,0.00%,53.50%,19.60%,8.20%,18.00%,0.00%,17.10%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,19.70%,42.60%,57.60%,24.60%,38.50%,0.00%,19.90%,100.00%,0.00%,8.60%,0.30%,0.00%,24.90%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,17.60%,24.40%,20.00%,47.60%,25.10%,20.30%,59.70%,0.00%,0.00%,2.30%,0.40%,3.00%,16.30%,5.90%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Greene County, Mississippi","2,909",276,510,234,30,262,144,10,107,109,654,132,266,175,,6.90%
    Total,,,,,,,,,,,,,,,,
        Estimate,36.90%,54.70%,16.90%,9.80%,0.00%,3.40%,4.20%,0.00%,57.90%,56.90%,72.30%,41.70%,27.10%,42.30%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,13.10%,0.00%,0.80%,19.20%,0.00%,9.90%,0.00%,0.00%,0.00%,1.80%,9.90%,57.60%,39.10%,33.70%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,14.10%,20.30%,0.00%,11.10%,63.30%,62.20%,20.10%,0.00%,42.10%,0.00%,2.60%,0.00%,17.30%,5.70%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,16.70%,21.70%,54.10%,1.30%,36.70%,13.70%,15.30%,60.00%,0.00%,0.00%,0.00%,0.00%,16.50%,16.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,19.20%,3.30%,28.20%,58.50%,0.00%,10.70%,60.40%,40.00%,0.00%,41.30%,15.10%,0.80%,0.00%,2.30%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Grenada County, Mississippi","8,388",72,869,"1,345",96,"1,146",403,31,241,316,"2,087",481,373,928,,10.80%
    Total,,,,,,,,,,,,,,,,
        Estimate,38.90%,76.40%,46.10%,17.40%,34.40%,10.00%,3.50%,0.00%,56.00%,60.40%,79.40%,9.40%,23.90%,31.50%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,12.40%,0.00%,0.00%,1.80%,0.00%,0.00%,0.00%,0.00%,0.00%,12.30%,15.50%,32.40%,38.60%,38.30%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,24.70%,0.00%,15.70%,12.80%,65.60%,65.40%,39.70%,58.10%,44.00%,17.40%,4.40%,58.20%,16.10%,19.20%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,10.00%,23.60%,38.20%,10.70%,0.00%,16.40%,6.70%,41.90%,0.00%,6.30%,0.70%,0.00%,13.10%,3.80%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,14.00%,0.00%,0.00%,57.30%,0.00%,8.10%,50.10%,0.00%,0.00%,3.50%,0.00%,0.00%,8.30%,7.30%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Hancock County, Mississippi","21,053",314,"1,821","1,839",549,"1,990","1,281",164,"1,348","1,878","5,109","2,145","1,347","1,268",,10.50%
    Total,,,,,,,,,,,,,,,,
        Estimate,40.50%,34.70%,13.00%,32.00%,9.70%,12.50%,21.80%,76.80%,42.40%,42.00%,80.60%,18.60%,11.50%,68.10%,,(X)
