County_Name,Civilian employed population 16 years and over,"Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate and rental and leasing","Professional, scientific, and management, and administrative and waste management services","Educational services, and health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,PERCENT ALLOCATED,Industry
"Rowan County, North Carolina","63,191",958,"5,391","10,103","2,145","7,017","3,592",493,"2,411","4,843","15,324","5,521","3,491","1,902",,10.90%
"Rutherford County, North Carolina","26,901",377,"1,778","5,318",431,"3,275","1,539",328,"1,085","2,395","5,817","2,027","1,552",979,,15.60%
"Sampson County, North Carolina","26,740","2,782","2,626","3,885",683,"3,684","1,448",185,553,"1,143","5,849","1,444","1,377","1,081",,11.30%
"Scotland County, North Carolina","12,396",382,456,"2,705",323,"1,465",653,50,341,598,"3,252","1,207",507,457,,7.60%
"Stanly County, North Carolina","28,716",922,"2,712","4,462",677,"3,483",953,218,"1,538","1,815","6,816","1,770","1,881","1,469",,12.70%
"Stokes County, North Carolina","21,073",82,"1,751","4,387",634,"2,093","1,222",305,"1,022","1,891","4,135","1,332","1,331",888,,8.70%
"Surry County, North Carolina","31,564",876,"3,137","5,456",544,"3,886","1,685",249,"1,116","2,151","7,140","2,526","1,703","1,095",,10.90%
"Swain County, North Carolina","5,898",184,477,180,137,373,117,58,269,456,"1,313","1,268",333,733,,10.00%
"Transylvania County, North Carolina","14,206",298,"1,351","1,616",191,"1,425",335,142,886,"1,202","3,336","1,909","1,052",463,,6.20%
"Tyrrell County, North Carolina","1,497",85,194,68,11,229,43,37,44,70,295,117,159,145,,8.90%
"Union County, North Carolina","116,497","1,112","9,993","14,372","3,669","14,078","5,089","2,082","11,773","12,851","22,195","9,581","6,518","3,184",,15.30%
"Vance County, North Carolina","19,101",275,"1,217","2,960",529,"2,650","1,029",406,564,"1,264","4,706","1,677",801,"1,023",,17.90%
"Wake County, North Carolina","579,420","2,382","32,876","48,668","13,689","54,326","22,475","17,164","48,790","118,758","120,044","49,450","25,536","25,262",,13.40%
"Warren County, North Carolina","7,557",248,502,"1,434",47,"1,275",361,36,242,359,"1,603",369,345,736,,20.50%
"Washington County, North Carolina","4,155",228,434,554,70,648,253,16,154,166,690,446,288,208,,9.30%
"Watauga County, North Carolina","26,959",340,"1,916","1,228",460,"4,002",669,339,"1,631","1,547","7,658","4,998","1,533",638,,10.50%
"Wayne County, North Carolina","53,058","2,220","3,289","7,348","1,458","7,042","2,310",535,"1,855","3,997","12,159","4,711","2,879","3,255",,9.70%
"Wilkes County, North Carolina","29,631",982,"2,066","5,147",802,"4,674","1,901",510,"1,024","1,753","6,432","1,668","1,577","1,095",,8.30%
"Wilson County, North Carolina","35,078",657,"2,777","5,850","1,166","3,821","1,263",416,"2,260","2,578","8,114","3,021","1,813","1,342",,16.10%
"Yadkin County, North Carolina","16,689",362,"2,060","3,447",399,"1,366",828,287,620,"1,876","3,326",962,629,527,,12.60%
"Yancey County, North Carolina","7,343",196,681,"1,247",34,907,266,158,325,510,"1,685",487,378,469,,8.30%
"Adams County, North Dakota","1,128",239,84,44,43,140,60,10,46,63,263,60,36,40,,1.80%
"Barnes County, North Dakota","5,657",679,408,594,163,410,183,86,185,332,"1,739",432,257,189,,9.20%
"Benson County, North Dakota","2,317",316,146,99,63,176,115,9,135,87,549,429,59,134,,4.90%
"Billings County, North Dakota",447,132,50,3,6,19,28,0,14,12,41,79,29,34,,16.30%
"Bottineau County, North Dakota","3,166",597,303,81,80,404,200,1,150,89,699,233,156,173,,8.50%
"Bowman County, North Dakota","1,560",474,43,32,55,259,40,22,85,34,355,97,54,10,,5.30%
"Burke County, North Dakota","1,070",293,81,34,54,76,81,4,17,37,177,35,37,144,,7.40%
"Burleigh County, North Dakota","50,509","1,707","3,940","2,420","1,603","5,426","3,160",785,"2,701","4,087","13,444","4,221","2,466","4,549",,9.40%
"Cass County, North Dakota","105,308","2,324","7,873","8,718","3,357","12,012","4,445","1,044","8,548","10,544","29,625","9,881","4,034","2,903",,8.80%
"Cavalier County, North Dakota","1,875",554,183,82,113,201,64,56,74,11,313,72,68,84,,16.40%
"Dickey County, North Dakota","2,496",373,148,315,149,344,150,19,116,109,504,158,76,35,,10.80%
"Divide County, North Dakota","1,061",340,96,5,25,110,107,20,30,65,100,65,42,56,,6.90%
"Dunn County, North Dakota","2,068",400,239,222,30,316,198,15,70,130,223,98,51,76,,21.60%
"Eddy County, North Dakota","1,138",219,60,91,33,128,20,12,46,44,368,35,30,52,,8.60%
"Emmons County, North Dakota","1,515",348,122,43,68,167,45,8,47,93,348,62,77,87,,10.80%
"Foster County, North Dakota","1,763",266,81,239,91,156,138,35,54,77,395,89,81,61,,8.20%
"Golden Valley County, North Dakota",979,221,73,43,58,124,27,6,40,9,257,39,22,60,,12.30%
"Grand Forks County, North Dakota","38,433","1,270","2,407","2,547",923,"4,996","1,820",364,"1,799","2,187","13,179","3,579","1,717","1,645",,10.40%
"Grant County, North Dakota","1,066",275,74,32,25,90,57,12,48,44,282,21,63,43,,8.70%
"Griggs County, North Dakota","1,154",255,46,96,71,89,33,47,18,93,247,65,52,42,,12.70%
"Hettinger County, North Dakota","1,153",273,116,56,46,103,80,11,60,54,176,61,72,45,,16.30%
"Kidder County, North Dakota","1,126",270,72,57,25,122,46,39,67,32,263,36,55,42,,5.10%
"LaMoure County, North Dakota","2,148",392,114,183,120,197,97,39,150,90,495,88,96,87,,13.10%
"Logan County, North Dakota",887,231,39,19,54,63,40,3,67,27,226,42,40,36,,9.50%
"McHenry County, North Dakota","2,843",654,117,107,138,270,272,32,163,135,537,161,93,164,,13.70%
"McIntosh County, North Dakota","1,359",312,136,48,53,89,60,9,46,61,388,29,69,59,,6.20%
"McKenzie County, North Dakota","6,939","1,334",905,195,315,807,570,46,194,201,"1,201",486,279,406,,24.20%
"McLean County, North Dakota","4,583","1,025",329,233,165,310,391,83,170,139,941,245,266,286,,40.30%
"Mercer County, North Dakota","4,124",555,330,225,148,420,508,77,165,230,775,221,252,218,,11.70%
"Morton County, North Dakota","17,633","1,179","1,660","1,387",377,"2,033","1,127",187,859,987,"4,386","1,183","1,045","1,223",,7.50%
"Mountrail County, North Dakota","4,896",915,302,242,194,426,342,79,262,136,843,493,226,436,,25.60%
"Nelson County, North Dakota","1,427",249,98,59,124,167,68,21,69,78,313,57,18,106,,6.90%
"Oliver County, North Dakota",851,152,56,53,24,79,163,17,36,9,121,45,21,75,,8.20%
"Pembina County, North Dakota","3,324",540,215,437,184,348,178,35,132,127,644,103,161,220,,15.20%
"Pierce County, North Dakota","1,963",349,51,56,34,208,125,0,58,73,586,109,193,121,,18.00%
"Ramsey County, North Dakota","6,120",521,449,133,160,889,173,172,324,239,"1,664",862,254,280,,12.80%
"Ransom County, North Dakota","2,685",452,157,773,29,218,82,10,47,126,561,96,48,86,,7.60%
"Renville County, North Dakota","1,157",231,74,32,33,121,83,11,82,56,226,51,64,93,,10.50%
"Richland County, North Dakota","8,430",906,569,"1,331",232,"1,050",396,100,334,451,"1,976",503,419,163,,7.40%
"Rolette County, North Dakota","5,218",418,372,103,43,396,164,33,263,127,"2,168",511,129,491,,6.70%
"Sargent County, North Dakota","2,170",350,105,755,80,108,59,35,34,36,412,108,38,50,,7.00%
"Sheridan County, North Dakota",572,159,73,25,17,53,33,1,33,27,89,18,13,31,,31.50%
"Sioux County, North Dakota","1,368",167,58,8,11,44,21,0,35,25,396,309,32,262,,4.50%
"Slope County, North Dakota",374,204,18,2,4,14,27,4,4,7,50,14,7,19,,10.40%
"Stark County, North Dakota","15,989","2,883","1,669","1,079",409,"2,003","1,090",282,693,"1,072","2,720",747,784,558,,11.40%
"Steele County, North Dakota",905,288,68,70,74,60,23,27,30,9,164,19,41,32,,13.60%
"Stutsman County, North Dakota","10,557",907,770,"1,162",455,"1,277",321,123,478,421,"2,528","1,088",583,444,,9.20%
"Towner County, North Dakota","1,050",288,43,31,42,110,63,0,57,60,185,22,119,30,,9.00%
"Traill County, North Dakota","4,055",490,311,361,206,369,154,54,218,98,"1,226",221,154,193,,13.80%
"Walsh County, North Dakota","5,411",988,388,457,180,401,335,56,203,180,"1,663",164,228,168,,14.10%
"Ward County, North Dakota","34,749","3,078","2,240","1,021","1,314","4,912","2,065",625,"2,285","2,275","9,217","2,727","1,311","1,679",,17.50%
"Wells County, North Dakota","1,891",343,98,80,44,163,142,28,154,122,413,152,88,64,,30.20%
"Williams County, North Dakota","18,912","4,492","1,364",456,"1,218","1,975","1,469",78,828,808,"3,693","1,111","1,004",416,,16.90%
"Adams County, Ohio","10,397",221,695,"1,476",98,"1,496","1,056",98,297,417,"3,083",794,362,304,,13.20%
"Allen County, Ohio","47,668",547,"2,472","10,259","1,237","5,513","2,743",645,"1,947","3,190","11,325","4,132","2,076","1,582",,8.70%
"Ashland County, Ohio","25,789",821,"1,560","5,519",504,"3,076","1,618",276,913,"1,917","5,708","1,890","1,141",846,,10.40%
"Ashtabula County, Ohio","40,733",907,"2,616","10,026",694,"4,380","2,285",539,"1,453","2,290","8,528","3,546","1,903","1,566",,9.20%
"Athens County, Ohio","28,866",409,"1,484","2,024",523,"3,011","1,083",184,730,"1,578","11,374","4,530",937,999,,14.00%
"Auglaize County, Ohio","23,204",571,"1,250","8,111",478,"2,095",671,198,533,"1,363","4,927","1,405",817,785,,10.00%
"Belmont County, Ohio","28,947","1,963","1,957","2,347",674,"4,218","1,579",295,"1,517","2,185","6,931","2,797","1,187","1,297",,11.90%
"Brown County, Ohio","19,364",372,"1,771","3,307",205,"1,864","1,246",78,"1,078","1,497","4,542","1,818",694,892,,10.80%
"Butler County, Ohio","185,074",881,"10,812","29,074","4,870","21,830","9,799","2,246","13,619","19,024","42,995","17,383","7,152","5,389",,11.50%
"Carroll County, Ohio","12,006",517,"1,162","2,337",476,"1,274",621,213,478,795,"2,512",887,487,247,,7.20%
"Champaign County, Ohio","18,084",668,833,"5,311",352,"1,201","1,068",160,667,"1,265","3,674","1,096",943,846,,9.90%
"Clark County, Ohio","59,789",786,"3,026","11,041","1,634","6,777","2,968",629,"2,693","4,707","14,523","5,321","2,628","3,056",,11.80%
"Clermont County, Ohio","103,007",337,"8,200","14,415","2,505","13,757","4,567","1,373","7,928","12,011","21,189","8,817","5,090","2,818",,9.80%
"Clinton County, Ohio","19,660",522,"1,426","3,543",327,"2,082","2,048",136,870,"1,373","4,412","1,415",680,826,,7.50%
"Columbiana County, Ohio","45,715",806,"3,079","8,365",738,"4,365","3,732",683,"1,517","2,891","11,170","4,879","2,309","1,181",,10.60%
"Coshocton County, Ohio","15,683",777,831,"3,599",408,"1,635",927,143,508,833,"3,675","1,144",837,366,,6.00%
"Crawford County, Ohio","18,742",541,"1,009","4,987",357,"1,841",758,272,872,"1,219","4,051","1,380",799,656,,10.60%
"Cuyahoga County, Ohio","593,905","1,215","25,338","71,325","16,588","61,122","28,452","10,087","45,632","67,479","158,652","56,777","26,877","24,361",,11.40%
"Darke County, Ohio","24,797",775,"1,747","6,876",802,"2,504","1,507",218,739,"1,485","4,750","1,553","1,153",688,,11.30%
"Defiance County, Ohio","19,043",458,"1,009","5,241",343,"2,086","1,009",93,963,"1,258","3,677","1,406",967,533,,5.90%
"Delaware County, Ohio","106,393",517,"4,436","10,410","3,200","10,374","3,787","1,957","14,075","14,459","26,457","8,673","3,847","4,201",,8.40%
"Erie County, Ohio","35,684",436,"2,055","6,453",789,"3,759","2,139",662,"1,627","2,074","8,112","4,590","1,526","1,462",,7.40%
"Fairfield County, Ohio","75,425",540,"5,729","6,715","2,522","9,558","4,789","1,383","6,177","6,401","18,240","5,740","3,205","4,426",,10.30%
"Fayette County, Ohio","12,390",366,854,"2,452",296,"1,698","1,000",256,411,758,"2,374",799,485,641,,10.00%
"Franklin County, Ohio","683,925","1,688","28,291","51,082","18,674","80,081","44,172","14,367","66,036","86,575","172,038","63,182","27,763","29,976",,10.40%
"Fulton County, Ohio","20,360",581,"1,438","4,794",563,"1,996","1,126",157,671,"1,050","4,830","1,507",950,697,,8.60%
"Gallia County, Ohio","12,333",247,789,"1,450",184,"1,386","1,139",85,329,589,"3,973",928,588,646,,20.00%
"Geauga County, Ohio","47,805",511,"4,846","8,027","1,089","4,869","1,864",603,"3,276","5,821","9,973","3,061","2,311","1,554",,10.40%
"Greene County, Ohio","78,684",503,"3,685","7,892","1,233","9,842","2,756","1,268","3,976","9,610","20,926","6,608","2,824","7,561",,11.30%
"Guernsey County, Ohio","16,861",998,"1,550","2,112",336,"1,727",964,228,634,"1,328","3,930","1,443",769,842,,12.80%
"Hamilton County, Ohio","409,604",617,"19,290","46,430","11,372","43,648","22,649","7,121","32,189","53,520","103,105","39,538","17,190","12,935",,10.30%
"Hancock County, Ohio","38,044",741,"1,589","9,522","1,140","4,384","2,168",445,"1,390","2,781","7,822","3,410","1,669",983,,7.40%
"Hardin County, Ohio","14,388",357,868,"3,882",189,"1,509",772,113,459,766,"2,958","1,396",584,535,,9.80%
"Harrison County, Ohio","6,005",396,444,695,152,675,486,85,79,418,"1,609",467,374,125,,11.20%
"Henry County, Ohio","13,200",361,911,"3,340",227,"1,393",887,154,512,767,"2,768",908,579,393,,9.10%
"Highland County, Ohio","18,455",744,"1,309","3,689",321,"1,817","1,586",182,482,"1,247","4,647","1,118",904,409,,9.00%
"Hocking County, Ohio","12,961",123,"1,499","1,735",225,"1,364",692,98,623,910,"3,370","1,194",441,687,,8.60%
"Holmes County, Ohio","19,977","1,264","2,451","5,676",480,"2,503","1,128",103,688,853,"2,503","1,164",855,309,,13.70%
"Huron County, Ohio","27,301",923,"2,655","6,461",499,"2,878","1,663",402,598,"1,363","5,789","2,111","1,121",838,,9.80%
"Jackson County, Ohio","13,893",138,"1,460","2,822",128,"2,045",704,79,512,662,"3,474",834,487,548,,10.00%
"Jefferson County, Ohio","28,200",640,"1,830","2,869",686,"3,790","2,248",441,"1,614","2,351","7,134","2,194","1,308","1,095",,8.80%
"Knox County, Ohio","29,087",602,"2,276","5,025",628,"2,920","1,290",410,"1,375","2,123","7,267","2,494","1,506","1,171",,11.00%
"Lake County, Ohio","117,003",645,"6,246","23,188","2,939","12,309","3,935","1,454","9,572","10,893","26,602","9,975","5,236","4,009",,9.70%
"Lawrence County, Ohio","24,230",118,"1,317","2,877",611,"3,382","1,565",228,696,"1,740","7,534","2,311","1,200",651,,19.70%
"Licking County, Ohio","84,741","1,035","4,703","9,296","2,009","9,838","4,957","1,556","8,400","7,318","20,509","6,523","3,889","4,708",,9.20%
"Logan County, Ohio","21,254",434,"1,233","5,723",500,"2,373","1,361",215,871,"1,730","3,648","1,522",932,712,,8.00%
"Lorain County, Ohio","142,606",851,"8,113","22,607","3,886","17,117","6,577","1,870","7,522","13,080","35,143","12,907","6,055","6,878",,9.80%
"Lucas County, Ohio","199,822",903,"10,564","31,636","6,073","23,927","10,843","2,834","9,104","19,118","50,419","20,196","8,387","5,818",,11.10%
"Madison County, Ohio","19,547",547,"1,628","3,118",520,"2,020","1,410",255,"1,175","1,773","3,526","1,509",850,"1,216",,8.70%
"Mahoning County, Ohio","104,363",593,"6,552","13,805","2,827","13,060","5,445","1,431","5,004","7,893","28,682","10,766","4,702","3,603",,8.30%
"Marion County, Ohio","26,507",240,"1,440","6,317",485,"2,994","1,008",345,"1,212","1,693","6,113","1,961","1,068","1,631",,11.10%
"Medina County, Ohio","94,514",638,"6,187","14,308","3,073","10,158","4,654","1,379","7,415","9,463","20,724","8,441","4,459","3,615",,9.20%
"Meigs County, Ohio","8,555",281,"1,033",841,105,"1,074",499,32,258,440,"2,415",599,524,454,,11.90%
"Mercer County, Ohio","21,358",801,"1,246","7,323",502,"2,183",788,242,814,746,"3,718","1,296","1,311",388,,8.60%
"Miami County, Ohio","51,510",571,"2,704","13,694","1,042","5,415","2,600",838,"1,718","4,137","9,695","4,272","2,796","2,028",,12.50%
"Monroe County, Ohio","5,364",590,630,581,143,717,343,38,290,287,"1,093",220,229,203,,9.60%
"Montgomery County, Ohio","248,019",784,"12,545","33,002","5,594","26,434","13,452","4,375","15,319","27,940","61,302","24,606","10,746","11,920",,11.50%
"Morgan County, Ohio","5,926",134,516,984,115,715,357,61,243,316,"1,462",505,266,252,,10.40%
"Morrow County, Ohio","17,698",430,"1,566","2,759",555,"2,169","1,053",241,799,"1,257","4,003","1,311","1,026",529,,11.40%
"Muskingum County, Ohio","38,588",625,"2,553","4,763","1,093","5,328","3,193",455,"1,550","2,453","9,991","3,680","1,914",990,,8.40%
"Noble County, Ohio","4,433",170,246,659,85,621,443,36,199,152,"1,169",213,162,278,,10.60%
"Ottawa County, Ohio","18,768",199,"1,261","3,565",317,"1,731","1,461",167,898,"1,331","4,156","2,006",998,678,,9.90%
"Paulding County, Ohio","8,402",394,371,"2,735",124,654,380,70,284,396,"1,906",529,371,188,,8.30%
"Perry County, Ohio","15,222",227,"1,866","2,331",189,"1,737","1,284",85,675,"1,014","3,932",729,644,509,,7.20%
"Pickaway County, Ohio","24,928",602,"2,655","2,568",942,"3,135","2,112",181,"1,572","1,659","5,512","1,482",745,"1,763",,10.50%
"Pike County, Ohio","10,736",203,890,"1,366",78,"1,282",679,133,344,714,"3,297",856,394,500,,14.30%
"Portage County, Ohio","83,714","1,120","5,891","14,110","2,473","10,220","3,833","1,176","4,126","7,090","19,122","8,264","3,968","2,321",,9.50%
"Preble County, Ohio","19,654",445,"1,353","4,608",333,"1,876","1,226",248,595,"1,154","4,521","1,429",984,882,,9.30%
"Putnam County, Ohio","17,203",382,"1,054","4,964",453,"1,690",598,109,770,"1,047","3,981",950,623,582,,6.50%
"Richland County, Ohio","51,502",844,"2,720","10,853","1,060","6,215","2,251",794,"1,661","3,386","11,958","4,847","2,327","2,586",,10.70%
"Ross County, Ohio","30,904",187,"1,721","5,450",433,"4,058","1,863",330,"1,059","1,975","8,313","2,342","1,366","1,807",,10.60%
"Sandusky County, Ohio","27,945",531,"1,641","7,997",591,"2,827","1,660",268,957,"1,476","5,555","2,358","1,377",707,,8.00%
"Scioto County, Ohio","27,316",305,"2,140","3,112",382,"3,534","1,699",295,"1,078","1,704","8,286","2,045","1,452","1,284",,13.20%
